entidad_a,bienjuri_b,tipdelit_c,ingrestt,ingres1,ingres2,ingress1,ingres3,ingres4,ingress2,ingres6,ingres7
24,9,91605,0,0,0,0,0,0,0,0,0
24,9,91699,,,,,,,,,
24,9,91700,1,1,0,1,1,0,0,0,0
24,9,91800,18,15,3,18,15,3,0,0,0
24,10,100100,0,0,0,0,0,0,0,0,0
24,99,999999,,,,,,,,,
25,1,10100,84,76,8,72,64,8,12,12,0
25,1,10200,21,19,2,18,16,2,3,3,0
25,1,10300,0,0,0,0,0,0,0,0,0
25,1,10400,74,69,5,54,51,3,20,18,2
25,1,10500,7,6,1,7,6,1,0,0,0
25,2,20100,20,20,0,14,14,0,6,6,0
25,2,20200,0,0,0,0,0,0,0,0,0
25,2,20300,0,0,0,0,0,0,0,0,0
25,2,20400,1,1,0,1,1,0,0,0,0
25,2,20500,0,0,0,0,0,0,0,0,0
25,2,20600,26,26,0,23,23,0,3,3,0
25,2,20601,24,24,0,21,21,0,3,3,0
25,2,20602,0,0,0,0,0,0,0,0,0
25,2,20603,0,0,0,0,0,0,0,0,0
25,2,20604,0,0,0,0,0,0,0,0,0
25,2,20605,2,2,0,2,2,0,0,0,0
25,2,20606,0,0,0,0,0,0,0,0,0
25,2,20699,,,,,,,,,
25,2,20700,2,1,1,2,1,1,0,0,0
25,3,30100,52,51,1,48,48,0,4,3,1
25,3,30200,2,2,0,2,2,0,0,0,0
25,3,30300,0,0,0,0,0,0,0,0,0
25,3,30400,92,92,0,81,81,0,11,11,0
25,3,30401,43,43,0,36,36,0,7,7,0
25,3,30402,28,28,0,24,24,0,4,4,0
25,3,30403,15,15,0,15,15,0,0,0,0
25,3,30404,2,2,0,2,2,0,0,0,0
25,3,30405,4,4,0,4,4,0,0,0,0
25,3,30499,,,,,,,,,
25,3,30500,5,5,0,5,5,0,0,0,0
25,3,30600,0,0,0,0,0,0,0,0,0
25,3,30700,0,0,0,0,0,0,0,0,0
25,4,40100,468,448,20,296,281,15,172,167,5
25,4,40101,229,216,13,145,136,9,84,80,4
25,4,40102,17,17,0,6,6,0,11,11,0
25,4,40103,65,64,1,39,38,1,26,26,0
25,4,40104,4,4,0,2,2,0,2,2,0
25,4,40105,4,4,0,2,2,0,2,2,0
25,4,40106,5,5,0,3,3,0,2,2,0
25,4,40107,9,8,1,9,8,1,0,0,0
25,4,40108,0,0,0,0,0,0,0,0,0
25,4,40109,0,0,0,0,0,0,0,0,0
25,4,40110,0,0,0,0,0,0,0,0,0
25,4,40111,3,3,0,2,2,0,1,1,0
25,4,40112,34,34,0,16,16,0,18,18,0
25,4,40113,33,31,2,20,19,1,13,12,1
25,4,40114,1,1,0,1,1,0,0,0,0
25,4,40115,2,2,0,2,2,0,0,0,0
25,4,40116,0,0,0,0,0,0,0,0,0
25,4,40117,62,59,3,49,46,3,13,13,0
25,4,40118,0,0,0,0,0,0,0,0,0
25,4,40199,,,,,,,,,
25,4,40200,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,4,40201,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,4,40202,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,4,40203,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,4,40204,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,4,40205,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,4,40299,,,,,,,,,
25,4,40300,10,8,2,9,7,2,1,1,0
25,4,40400,3,3,0,3,3,0,0,0,0
25,4,40500,2,2,0,2,2,0,0,0,0
25,4,40501,0,0,0,0,0,0,0,0,0
25,4,40502,2,2,0,2,2,0,0,0,0
25,4,40503,0,0,0,0,0,0,0,0,0
25,4,40599,,,,,,,,,
25,4,40600,19,15,4,18,14,4,1,1,0
25,4,40700,9,6,3,9,6,3,0,0,0
25,4,40800,18,18,0,17,17,0,1,1,0
25,5,50100,172,163,9,109,100,9,63,63,0
25,5,50200,13,13,0,9,9,0,4,4,0
25,5,50300,3,1,2,1,1,0,2,0,2
25,6,60100,4,2,2,3,1,2,1,1,0
25,6,60101,4,2,2,3,1,2,1,1,0
25,6,60102,0,0,0,0,0,0,0,0,0
25,6,60103,0,0,0,0,0,0,0,0,0
25,6,60104,0,0,0,0,0,0,0,0,0
25,6,60105,0,0,0,0,0,0,0,0,0
25,6,60106,0,0,0,0,0,0,0,0,0
25,6,60107,0,0,0,0,0,0,0,0,0
25,6,60199,,,,,,,,,
25,6,60200,1,1,0,1,1,0,0,0,0
25,6,60201,1,1,0,1,1,0,0,0,0
25,6,60202,0,0,0,0,0,0,0,0,0
25,6,60203,0,0,0,0,0,0,0,0,0
25,6,60204,0,0,0,0,0,0,0,0,0
25,6,60205,0,0,0,0,0,0,0,0,0
25,6,60299,,,,,,,,,
25,6,60300,0,0,0,0,0,0,0,0,0
25,6,60400,0,0,0,0,0,0,0,0,0
25,6,60500,0,0,0,0,0,0,0,0,0
25,6,60600,0,0,0,0,0,0,0,0,0
25,7,70100,220,206,14,119,107,12,101,99,2
25,7,70101,150,141,9,80,72,8,70,69,1
25,7,70102,70,65,5,39,35,4,31,30,1
25,7,70103,0,0,0,0,0,0,0,0,0
25,7,70104,0,0,0,0,0,0,0,0,0
25,7,70105,0,0,0,0,0,0,0,0,0
25,7,70106,0,0,0,0,0,0,0,0,0
25,7,70199,,,,,,,,,
25,7,70200,56,52,4,21,21,0,35,31,4
25,7,70201,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70202,32,30,2,16,16,0,16,14,2
25,7,70203,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70204,24,22,2,5,5,0,19,17,2
25,7,70205,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70206,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70207,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70208,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70299,,,,,,,,,
25,7,70300,0,0,0,0,0,0,0,0,0
25,7,70400,0,0,0,0,0,0,0,0,0
25,7,70500,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70600,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70601,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70602,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70603,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70604,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70605,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70606,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,70699,,,,,,,,,
25,7,70700,0,0,0,0,0,0,0,0,0
25,7,70800,0,0,0,0,0,0,0,0,0
25,7,70900,1,1,0,1,1,0,0,0,0
25,8,80100,1,1,0,1,1,0,0,0,0
25,8,80101,0,0,0,0,0,0,0,0,0
25,8,80102,1,1,0,1,1,0,0,0,0
25,8,80103,0,0,0,0,0,0,0,0,0
25,8,80104,0,0,0,0,0,0,0,0,0
25,8,80105,0,0,0,0,0,0,0,0,0
25,8,80106,0,0,0,0,0,0,0,0,0
25,8,80107,0,0,0,0,0,0,0,0,0
25,8,80108,0,0,0,0,0,0,0,0,0
25,8,80109,0,0,0,0,0,0,0,0,0
25,8,80199,,,,,,,,,
25,8,80200,0,0,0,0,0,0,0,0,0
25,8,80201,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,8,80202,0,0,0,0,0,0,0,0,0
25,8,80203,0,0,0,0,0,0,0,0,0
25,8,80299,,,,,,,,,
25,8,80300,0,0,0,0,0,0,0,0,0
25,8,80400,0,0,0,0,0,0,0,0,0
25,8,80500,0,0,0,0,0,0,0,0,0
25,9,90100,3,2,1,2,1,1,1,1,0
25,9,90200,0,0,0,0,0,0,0,0,0
25,9,90300,1,1,0,0,0,0,1,1,0
25,9,90400,1,1,0,1,1,0,0,0,0
25,9,90500,0,0,0,0,0,0,0,0,0
25,9,90501,0,0,0,0,0,0,0,0,0
25,9,90502,0,0,0,0,0,0,0,0,0
25,9,90503,0,0,0,0,0,0,0,0,0
25,9,90504,0,0,0,0,0,0,0,0,0
25,9,90505,0,0,0,0,0,0,0,0,0
25,9,90506,0,0,0,0,0,0,0,0,0
25,9,90507,0,0,0,0,0,0,0,0,0
25,9,90599,,,,,,,,,
25,9,90600,0,0,0,0,0,0,0,0,0
25,9,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,9,90701,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,9,90702,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,9,90703,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,9,90799,,,,,,,,,
25,9,90800,0,0,0,0,0,0,0,0,0
25,9,90900,0,0,0,0,0,0,0,0,0
25,9,91000,0,0,0,0,0,0,0,0,0
25,9,91100,0,0,0,0,0,0,0,0,0
25,9,91200,0,0,0,0,0,0,0,0,0
25,9,91300,0,0,0,0,0,0,0,0,0
25,9,91400,0,0,0,0,0,0,0,0,0
25,9,91500,0,0,0,0,0,0,0,0,0
25,9,91600,0,0,0,0,0,0,0,0,0
25,9,91601,0,0,0,0,0,0,0,0,0
25,9,91602,0,0,0,0,0,0,0,0,0
25,9,91603,0,0,0,0,0,0,0,0,0
25,9,91604,0,0,0,0,0,0,0,0,0
25,9,91605,0,0,0,0,0,0,0,0,0
25,9,91699,,,,,,,,,
25,9,91700,0,0,0,0,0,0,0,0,0
25,9,91800,4,1,3,3,0,3,1,1,0
25,10,100100,0,0,0,0,0,0,0,0,0
25,99,999999,,,,,,,,,
26,1,10100,314,310,4,260,256,4,54,54,0
26,1,10200,28,23,5,26,21,5,2,2,0
26,1,10300,1,1,0,1,1,0,0,0,0
26,1,10400,223,199,24,186,165,21,37,34,3
26,1,10500,71,66,5,65,60,5,6,6,0
26,2,20100,107,103,4,92,88,4,15,15,0
26,2,20200,0,0,0,0,0,0,0,0,0
26,2,20300,0,0,0,0,0,0,0,0,0
26,2,20400,1,1,0,1,1,0,0,0,0
26,2,20500,2,2,0,2,2,0,0,0,0
26,2,20600,30,27,3,26,23,3,4,4,0
26,2,20601,2,2,0,1,1,0,1,1,0
26,2,20602,0,0,0,0,0,0,0,0,0
26,2,20603,0,0,0,0,0,0,0,0,0
26,2,20604,0,0,0,0,0,0,0,0,0
26,2,20605,28,25,3,25,22,3,3,3,0
26,2,20606,0,0,0,0,0,0,0,0,0
26,2,20699,,,,,,,,,
26,2,20700,0,0,0,0,0,0,0,0,0
26,3,30100,87,87,0,84,84,0,3,3,0
26,3,30200,3,3,0,3,3,0,0,0,0
26,3,30300,1,1,0,1,1,0,0,0,0
26,3,30400,117,117,0,99,99,0,18,18,0
26,3,30401,23,23,0,18,18,0,5,5,0
26,3,30402,40,40,0,36,36,0,4,4,0
26,3,30403,1,1,0,0,0,0,1,1,0
26,3,30404,53,53,0,45,45,0,8,8,0
26,3,30405,0,0,0,0,0,0,0,0,0
26,3,30499,,,,,,,,,
26,3,30500,1,1,0,1,1,0,0,0,0
26,3,30600,0,0,0,0,0,0,0,0,0
26,3,30700,72,70,2,60,58,2,12,12,0
26,4,40100,3409,3279,130,2474,2370,104,935,909,26
26,4,40101,38,37,1,26,25,1,12,12,0
26,4,40102,681,664,17,492,477,15,189,187,2
26,4,40103,527,511,16,376,361,15,151,150,1
26,4,40104,34,34,0,23,23,0,11,11,0
26,4,40105,0,0,0,0,0,0,0,0,0
26,4,40106,0,0,0,0,0,0,0,0,0
26,4,40107,383,374,9,267,258,9,116,116,0
26,4,40108,0,0,0,0,0,0,0,0,0
26,4,40109,0,0,0,0,0,0,0,0,0
26,4,40110,6,6,0,4,4,0,2,2,0
26,4,40111,0,0,0,0,0,0,0,0,0
26,4,40112,0,0,0,0,0,0,0,0,0
26,4,40113,442,395,47,325,291,34,117,104,13
26,4,40114,8,7,1,7,6,1,1,1,0
26,4,40115,0,0,0,0,0,0,0,0,0
26,4,40116,0,0,0,0,0,0,0,0,0
26,4,40117,1290,1251,39,954,925,29,336,326,10
26,4,40118,0,0,0,0,0,0,0,0,0
26,4,40199,,,,,,,,,
26,4,40200,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,40201,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,40202,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,40203,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,40204,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,40205,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,40299,,,,,,,,,
26,4,40300,50,30,20,40,23,17,10,7,3
26,4,40400,15,13,2,15,13,2,0,0,0
26,4,40500,18,17,1,15,14,1,3,3,0
26,4,40501,0,0,0,0,0,0,0,0,0
26,4,40502,18,17,1,15,14,1,3,3,0
26,4,40503,0,0,0,0,0,0,0,0,0
26,4,40599,,,,,,,,,
26,4,40600,75,70,5,64,59,5,11,11,0
26,4,40700,17,13,4,16,13,3,1,0,1
26,4,40800,90,90,0,68,68,0,22,22,0
26,5,50100,809,798,11,659,648,11,150,150,0
26,5,50200,131,131,0,107,107,0,24,24,0
26,5,50300,10,7,3,9,6,3,1,1,0
26,6,60100,77,70,7,72,65,7,5,5,0
26,6,60101,75,68,7,70,63,7,5,5,0
26,6,60102,0,0,0,0,0,0,0,0,0
26,6,60103,1,1,0,1,1,0,0,0,0
26,6,60104,0,0,0,0,0,0,0,0,0
26,6,60105,0,0,0,0,0,0,0,0,0
26,6,60106,1,1,0,1,1,0,0,0,0
26,6,60107,0,0,0,0,0,0,0,0,0
26,6,60199,,,,,,,,,
26,6,60200,2,0,2,2,0,2,0,0,0
26,6,60201,0,0,0,0,0,0,0,0,0
26,6,60202,0,0,0,0,0,0,0,0,0
26,6,60203,0,0,0,0,0,0,0,0,0
26,6,60204,2,0,2,2,0,2,0,0,0
26,6,60205,0,0,0,0,0,0,0,0,0
26,6,60299,,,,,,,,,
26,6,60300,0,0,0,0,0,0,0,0,0
26,6,60400,0,0,0,0,0,0,0,0,0
26,6,60500,0,0,0,0,0,0,0,0,0
26,6,60600,3,3,0,2,2,0,1,1,0
26,7,70100,3732,3416,316,2714,2449,265,1018,967,51
26,7,70101,217,205,12,169,157,12,48,48,0
26,7,70102,593,546,47,490,450,40,103,96,7
26,7,70103,91,90,1,67,66,1,24,24,0
26,7,70104,0,0,0,0,0,0,0,0,0
26,7,70105,2831,2575,256,1988,1776,212,843,799,44
26,7,70106,0,0,0,0,0,0,0,0,0
26,7,70199,,,,,,,,,
26,7,70200,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70201,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70202,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70203,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70204,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70205,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70206,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70207,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70208,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70299,,,,,,,,,
26,7,70300,0,0,0,0,0,0,0,0,0
26,7,70400,991,975,16,699,686,13,292,289,3
26,7,70500,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70600,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70601,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70602,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70603,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70604,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70605,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70606,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,70699,,,,,,,,,
26,7,70700,52,41,11,49,38,11,3,3,0
26,7,70800,0,0,0,0,0,0,0,0,0
26,7,70900,5,5,0,5,5,0,0,0,0
26,8,80100,6,6,0,5,5,0,1,1,0
26,8,80101,0,0,0,0,0,0,0,0,0
26,8,80102,3,3,0,2,2,0,1,1,0
26,8,80103,1,1,0,1,1,0,0,0,0
26,8,80104,1,1,0,1,1,0,0,0,0
26,8,80105,0,0,0,0,0,0,0,0,0
26,8,80106,1,1,0,1,1,0,0,0,0
26,8,80107,0,0,0,0,0,0,0,0,0
26,8,80108,0,0,0,0,0,0,0,0,0
26,8,80109,0,0,0,0,0,0,0,0,0
26,8,80199,,,,,,,,,
26,8,80200,20,20,0,11,11,0,9,9,0
26,8,80201,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,8,80202,20,20,0,11,11,0,9,9,0
26,8,80203,0,0,0,0,0,0,0,0,0
26,8,80299,,,,,,,,,
26,8,80300,0,0,0,0,0,0,0,0,0
26,8,80400,0,0,0,0,0,0,0,0,0
26,8,80500,49,44,5,40,36,4,9,8,1
26,9,90100,28,24,4,23,19,4,5,5,0
26,9,90200,152,146,6,121,115,6,31,31,0
26,9,90300,4,4,0,4,4,0,0,0,0
26,9,90400,3,2,1,3,2,1,0,0,0
26,9,90500,0,0,0,0,0,0,0,0,0
26,9,90501,0,0,0,0,0,0,0,0,0
26,9,90502,0,0,0,0,0,0,0,0,0
26,9,90503,0,0,0,0,0,0,0,0,0
26,9,90504,0,0,0,0,0,0,0,0,0
26,9,90505,0,0,0,0,0,0,0,0,0
26,9,90506,0,0,0,0,0,0,0,0,0
26,9,90507,0,0,0,0,0,0,0,0,0
26,9,90599,,,,,,,,,
26,9,90600,1,1,0,1,1,0,0,0,0
26,9,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,9,90701,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,9,90702,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,9,90703,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,9,90799,,,,,,,,,
26,9,90800,0,0,0,0,0,0,0,0,0
26,9,90900,0,0,0,0,0,0,0,0,0
26,9,91000,0,0,0,0,0,0,0,0,0
26,9,91100,0,0,0,0,0,0,0,0,0
26,9,91200,11,10,1,10,9,1,1,1,0
26,9,91300,0,0,0,0,0,0,0,0,0
26,9,91400,0,0,0,0,0,0,0,0,0
26,9,91500,3,2,1,2,1,1,1,1,0
26,9,91600,0,0,0,0,0,0,0,0,0
26,9,91601,0,0,0,0,0,0,0,0,0
26,9,91602,0,0,0,0,0,0,0,0,0
26,9,91603,0,0,0,0,0,0,0,0,0
26,9,91604,0,0,0,0,0,0,0,0,0
26,9,91605,0,0,0,0,0,0,0,0,0
26,9,91699,,,,,,,,,
26,9,91700,7,7,0,7,7,0,0,0,0
26,9,91800,33,19,14,32,18,14,1,1,0
26,10,100100,0,0,0,0,0,0,0,0,0
26,99,999999,,,,,,,,,
27,1,10100,252,242,10,237,227,10,15,15,0
27,1,10200,27,23,4,22,20,2,5,3,2
27,1,10300,0,0,0,0,0,0,0,0,0
27,1,10400,97,96,1,91,90,1,6,6,0
27,1,10500,0,0,0,0,0,0,0,0,0
27,2,20100,2,2,0,2,2,0,0,0,0
27,2,20200,0,0,0,0,0,0,0,0,0
27,2,20300,2,2,0,2,2,0,0,0,0
27,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,20500,1,1,0,1,1,0,0,0,0
27,2,20600,95,87,8,83,76,7,12,11,1
27,2,20601,77,69,8,65,58,7,12,11,1
27,2,20602,0,0,0,0,0,0,0,0,0
27,2,20603,0,0,0,0,0,0,0,0,0
27,2,20604,18,18,0,18,18,0,0,0,0
27,2,20605,0,0,0,0,0,0,0,0,0
27,2,20606,0,0,0,0,0,0,0,0,0
27,2,20699,,,,,,,,,
27,2,20700,0,0,0,0,0,0,0,0,0
27,3,30100,12,12,0,11,11,0,1,1,0
27,3,30200,8,8,0,8,8,0,0,0,0
27,3,30300,4,4,0,4,4,0,0,0,0
27,3,30400,61,60,1,61,60,1,0,0,0
27,3,30401,44,43,1,44,43,1,0,0,0
27,3,30402,17,17,0,17,17,0,0,0,0
27,3,30403,0,0,0,0,0,0,0,0,0
27,3,30404,0,0,0,0,0,0,0,0,0
27,3,30405,0,0,0,0,0,0,0,0,0
27,3,30499,,,,,,,,,
27,3,30500,18,16,2,18,16,2,0,0,0
27,3,30600,0,0,0,0,0,0,0,0,0
27,3,30700,0,0,0,0,0,0,0,0,0
27,4,40100,819,767,52,597,550,47,222,217,5
27,4,40101,402,370,32,216,188,28,186,182,4
27,4,40102,79,75,4,72,68,4,7,7,0
27,4,40103,176,169,7,155,149,6,21,20,1
27,4,40104,6,6,0,6,6,0,0,0,0
27,4,40105,93,92,1,93,92,1,0,0,0
27,4,40106,12,11,1,5,4,1,7,7,0
27,4,40107,7,5,2,6,4,2,1,1,0
27,4,40108,7,7,0,7,7,0,0,0,0
27,4,40109,0,0,0,0,0,0,0,0,0
27,4,40110,0,0,0,0,0,0,0,0,0
27,4,40111,0,0,0,0,0,0,0,0,0
27,4,40112,0,0,0,0,0,0,0,0,0
27,4,40113,27,23,4,27,23,4,0,0,0
27,4,40114,10,9,1,10,9,1,0,0,0
27,4,40115,0,0,0,0,0,0,0,0,0
27,4,40116,0,0,0,0,0,0,0,0,0
27,4,40117,0,0,0,0,0,0,0,0,0
27,4,40118,0,0,0,0,0,0,0,0,0
27,4,40199,,,,,,,,,
27,4,40200,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4,40201,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4,40202,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4,40203,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4,40204,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4,40205,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4,40299,,,,,,,,,
27,4,40300,10,8,2,10,8,2,0,0,0
27,4,40400,3,3,0,2,2,0,1,1,0
27,4,40500,28,24,4,19,15,4,9,9,0
27,4,40501,28,24,4,19,15,4,9,9,0
27,4,40502,0,0,0,0,0,0,0,0,0
27,4,40503,0,0,0,0,0,0,0,0,0
27,4,40599,,,,,,,,,
27,4,40600,8,7,1,8,7,1,0,0,0
27,4,40700,2,2,0,2,2,0,0,0,0
27,4,40800,0,0,0,0,0,0,0,0,0
27,5,50100,157,155,2,130,128,2,27,27,0
27,5,50200,45,40,5,43,38,5,2,2,0
27,5,50300,0,0,0,0,0,0,0,0,0
27,6,60100,76,75,1,76,75,1,0,0,0
27,6,60101,5,4,1,5,4,1,0,0,0
27,6,60102,0,0,0,0,0,0,0,0,0
27,6,60103,0,0,0,0,0,0,0,0,0
27,6,60104,0,0,0,0,0,0,0,0,0
27,6,60105,71,71,0,71,71,0,0,0,0
27,6,60106,0,0,0,0,0,0,0,0,0
27,6,60107,0,0,0,0,0,0,0,0,0
27,6,60199,,,,,,,,,
27,6,60200,6,6,0,6,6,0,0,0,0
27,6,60201,6,6,0,6,6,0,0,0,0
27,6,60202,0,0,0,0,0,0,0,0,0
27,6,60203,0,0,0,0,0,0,0,0,0
27,6,60204,0,0,0,0,0,0,0,0,0
27,6,60205,0,0,0,0,0,0,0,0,0
27,6,60299,,,,,,,,,
27,6,60300,5,5,0,5,5,0,0,0,0
27,6,60400,0,0,0,0,0,0,0,0,0
27,6,60500,0,0,0,0,0,0,0,0,0
27,6,60600,0,0,0,0,0,0,0,0,0
27,7,70100,70,68,2,64,62,2,6,6,0
27,7,70101,49,48,1,49,48,1,0,0,0
27,7,70102,21,20,1,15,14,1,6,6,0
27,7,70103,0,0,0,0,0,0,0,0,0
27,7,70104,0,0,0,0,0,0,0,0,0
27,7,70105,0,0,0,0,0,0,0,0,0
27,7,70106,0,0,0,0,0,0,0,0,0
27,7,70199,,,,,,,,,
27,7,70200,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70201,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70202,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70203,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70204,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70205,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70206,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70207,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70208,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70299,,,,,,,,,
27,7,70300,0,0,0,0,0,0,0,0,0
27,7,70400,0,0,0,0,0,0,0,0,0
27,7,70500,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70600,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70601,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70602,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70603,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70604,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70605,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70606,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,70699,,,,,,,,,
27,7,70700,53,45,8,35,27,8,18,18,0
27,7,70800,0,0,0,0,0,0,0,0,0
27,7,70900,0,0,0,0,0,0,0,0,0
27,8,80100,1,1,0,1,1,0,0,0,0
27,8,80101,1,1,0,1,1,0,0,0,0
27,8,80102,0,0,0,0,0,0,0,0,0
27,8,80103,0,0,0,0,0,0,0,0,0
27,8,80104,0,0,0,0,0,0,0,0,0
27,8,80105,0,0,0,0,0,0,0,0,0
27,8,80106,0,0,0,0,0,0,0,0,0
27,8,80107,0,0,0,0,0,0,0,0,0
27,8,80108,0,0,0,0,0,0,0,0,0
27,8,80109,0,0,0,0,0,0,0,0,0
27,8,80199,,,,,,,,,
27,8,80200,0,0,0,0,0,0,0,0,0
27,8,80201,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,8,80202,0,0,0,0,0,0,0,0,0
27,8,80203,0,0,0,0,0,0,0,0,0
27,8,80299,,,,,,,,,
27,8,80300,0,0,0,0,0,0,0,0,0
27,8,80400,0,0,0,0,0,0,0,0,0
27,8,80500,0,0,0,0,0,0,0,0,0
27,9,90100,7,7,0,4,4,0,3,3,0
27,9,90200,3,3,0,3,3,0,0,0,0
27,9,90300,0,0,0,0,0,0,0,0,0
27,9,90400,0,0,0,0,0,0,0,0,0
27,9,90500,0,0,0,0,0,0,0,0,0
27,9,90501,0,0,0,0,0,0,0,0,0
27,9,90502,0,0,0,0,0,0,0,0,0
27,9,90503,0,0,0,0,0,0,0,0,0
27,9,90504,0,0,0,0,0,0,0,0,0
27,9,90505,0,0,0,0,0,0,0,0,0
27,9,90506,0,0,0,0,0,0,0,0,0
27,9,90507,0,0,0,0,0,0,0,0,0
27,9,90599,,,,,,,,,
27,9,90600,15,15,0,15,15,0,0,0,0
27,9,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,9,90701,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,9,90702,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,9,90703,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,9,90799,,,,,,,,,
27,9,90800,0,0,0,0,0,0,0,0,0
27,9,90900,0,0,0,0,0,0,0,0,0
27,9,91000,0,0,0,0,0,0,0,0,0
27,9,91100,0,0,0,0,0,0,0,0,0
27,9,91200,3,3,0,3,3,0,0,0,0
27,9,91300,0,0,0,0,0,0,0,0,0
27,9,91400,0,0,0,0,0,0,0,0,0
27,9,91500,0,0,0,0,0,0,0,0,0
27,9,91600,0,0,0,0,0,0,0,0,0
27,9,91601,0,0,0,0,0,0,0,0,0
27,9,91602,0,0,0,0,0,0,0,0,0
27,9,91603,0,0,0,0,0,0,0,0,0
27,9,91604,0,0,0,0,0,0,0,0,0
27,9,91605,0,0,0,0,0,0,0,0,0
